location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Israel,ISR,2/6/2021,5515339,3440416,2074923,63.72,39.75,23.97
Israel,ISR,2/7/2021,5637788,3494345,2143443,65.14,40.37,24.76
Israel,ISR,2/8/2021,5761437,3552810,2208627,66.56,41.05,25.52
Israel,ISR,2/9/2021,5894793,3618909,2275884,68.1,41.81,26.29
Israel,ISR,3/1/2021,8218047,4761238,3456809,94.95,55.01,39.94
Israel,ISR,3/10/2021,9032644,5019949,4012695,104.36,58,46.36
Israel,ISR,3/11/2021,9124617,5043078,4081539,105.42,58.26,47.16
Israel,ISR,3/12/2021,9177011,5054193,4122818,106.02,58.39,47.63
Israel,ISR,3/13/2021,9210089,5062097,4147992,106.41,58.48,47.92
Israel,ISR,3/14/2021,9304813,5083031,4221782,107.5,58.73,48.78
Israel,ISR,3/15/2021,9402794,5103033,4299761,108.63,58.96,49.68
Israel,ISR,3/16/2021,9492722,5121637,4371085,109.67,59.17,50.5
Israel,ISR,3/17/2021,9569117,5139234,4429883,110.55,59.38,51.18
Israel,ISR,3/18/2021,9643007,5155183,4487824,111.41,59.56,51.85
Israel,ISR,3/19/2021,9677612,5161940,4515672,111.81,59.64,52.17
Israel,ISR,3/2/2021,8323565,4802262,3521303,96.16,55.48,40.68
Israel,ISR,3/20/2021,9697956,5167061,4530895,112.04,59.7,52.35
Israel,ISR,3/21/2021,9751299,5180067,4571232,112.66,59.85,52.81
Israel,ISR,3/22/2021,9805000,5193370,4611630,113.28,60,53.28
Israel,ISR,3/23/2021,9814737,5195964,4618773,113.39,60.03,53.36
Israel,ISR,3/24/2021,9871802,5206688,4665114,114.05,60.15,53.9
Israel,ISR,3/25/2021,9916980,5216667,4700313,114.57,60.27,54.3
Israel,ISR,3/26/2021,9934181,5220664,4713517,114.77,60.32,54.46
Israel,ISR,3/27/2021,9940080,5222373,4717707,114.84,60.34,54.51
Israel,ISR,3/28/2021,9946656,5224404,4722252,114.92,60.36,54.56
Israel,ISR,3/29/2021,9983724,5231261,4752463,115.34,60.44,54.91
Israel,ISR,3/3/2021,8432105,4844291,3587814,97.42,55.97,41.45
Israel,ISR,3/30/2021,10013880,5239097,4774783,115.69,60.53,55.16
Israel,ISR,3/31/2021,10041227,5247128,4794099,116.01,60.62,55.39
Israel,ISR,3/4/2021,8550445,4883819,3666626,98.79,56.42,42.36
Israel,ISR,3/5/2021,8607943,4901018,3706925,99.45,56.62,42.83
Israel,ISR,3/6/2021,8643908,4911716,3732192,99.87,56.75,43.12
Israel,ISR,3/7/2021,8747546,4942723,3804823,101.06,57.1,43.96
Israel,ISR,3/8/2021,8847864,4970097,3877767,102.22,57.42,44.8
Israel,ISR,3/9/2021,8951020,4996807,3954213,103.41,57.73,45.68
Israel,ISR,4/1/2021,10067810,5255173,4812637,116.32,60.71,55.6
Israel,ISR,4/10/2021,10238329,5313177,4925152,118.29,61.38,56.9
Israel,ISR,4/11/2021,10261400,5322157,4939243,118.55,61.49,57.06
Israel,ISR,4/12/2021,10283471,5331089,4952382,118.81,61.59,57.22
Israel,ISR,4/13/2021,10293734,5336595,4957139,118.93,61.66,57.27
Israel,ISR,4/14/2021,10302187,5339964,4962223,119.02,61.69,57.33
Israel,ISR,4/15/2021,10303008,5340379,4962629,119.03,61.7,57.33
Israel,ISR,4/16/2021,10312608,5343545,4969063,119.14,61.74,57.41
Israel,ISR,4/17/2021,10315235,5344287,4970948,119.17,61.74,57.43
Israel,ISR,4/18/2021,10329584,5351279,4978305,119.34,61.82,57.52
Israel,ISR,4/19/2021,10342767,5357502,4985265,119.49,61.9,57.6
Israel,ISR,4/2/2021,10078529,5257935,4820594,116.44,60.75,55.69
Israel,ISR,4/20/2021,10355507,5363547,4991960,119.64,61.97,57.67
Israel,ISR,4/21/2021,10368492,5369650,4998842,119.79,62.04,57.75
Israel,ISR,4/22/2021,10379980,5374485,5005495,119.92,62.09,57.83
Israel,ISR,4/23/2021,10384998,5376689,5008309,119.98,62.12,57.86
Israel,ISR,4/24/2021,10385356,5376918,5008438,119.99,62.12,57.86
Israel,ISR,4/3/2021,10082730,5259269,4823461,116.49,60.76,55.73
Israel,ISR,4/4/2021,10117307,5271128,4846179,116.89,60.9,55.99
Israel,ISR,4/5/2021,10148581,5281309,4867272,117.25,61.02,56.23
Israel,ISR,4/6/2021,10173597,5289925,4883672,117.54,61.12,56.42
Israel,ISR,4/7/2021,10197375,5298650,4898725,117.81,61.22,56.6
Israel,ISR,4/8/2021,10223611,5308045,4915566,118.12,61.33,56.79
Israel,ISR,4/9/2021,10233213,5311589,4921624,118.23,61.37,56.86
Italy,ITA,1/1/2021,50867,50867,\N,0.08,0.08,
Italy,ITA,1/10/2021,673323,673323,\N,1.11,1.11,
Italy,ITA,1/11/2021,754248,754248,\N,1.25,1.25,
Italy,ITA,1/12/2021,836247,836247,\N,1.38,1.38,
Italy,ITA,1/13/2021,930686,930686,\N,1.54,1.54,
Italy,ITA,1/14/2021,1024333,1024333,\N,1.69,1.69,
Italy,ITA,1/15/2021,1113871,1113871,\N,1.84,1.84,
Italy,ITA,1/16/2021,1178735,1178735,\N,1.95,1.95,
Italy,ITA,1/17/2021,1215672,1212759,2913,2.01,2.01,0
Italy,ITA,1/18/2021,1259253,1251409,7844,2.08,2.07,0.01
Italy,ITA,1/19/2021,1291962,1282421,9541,2.14,2.12,0.02
Italy,ITA,1/2/2021,89384,89384,\N,0.15,0.15,
Italy,ITA,1/20/2021,1322471,1308421,14050,2.19,2.16,0.02
Italy,ITA,1/21/2021,1357799,1324166,33633,2.25,2.19,0.06
Italy,ITA,1/22/2021,1384212,1336616,47596,2.29,2.21,0.08
Italy,ITA,1/23/2021,1422787,1342462,80325,2.35,2.22,0.13
Italy,ITA,1/24/2021,1456578,1345632,110946,2.41,2.23,0.18
Italy,ITA,1/25/2021,1525458,1350293,175165,2.52,2.23,0.29
Italy,ITA,1/26/2021,1605488,1354514,250974,2.66,2.24,0.42
Italy,ITA,1/27/2021,1676208,1360601,315607,2.77,2.25,0.52
Italy,ITA,1/28/2021,1769577,1365273,404304,2.93,2.26,0.67
Italy,ITA,1/29/2021,1867148,1369963,497185,3.09,2.27,0.82
Italy,ITA,1/3/2021,124546,124546,\N,0.21,0.21,
Italy,ITA,1/30/2021,1957217,1374097,583120,3.24,2.27,0.96
Italy,ITA,1/31/2021,2016686,1376646,640040,3.34,2.28,1.06
Italy,ITA,1/4/2021,193299,193299,\N,0.32,0.32,
Italy,ITA,1/5/2021,272995,272995,\N,0.45,0.45,
Italy,ITA,1/6/2021,338181,338181,\N,0.56,0.56,
Italy,ITA,1/7/2021,430419,430419,\N,0.71,0.71,
Italy,ITA,1/8/2021,526017,526017,\N,0.87,0.87,
Italy,ITA,1/9/2021,612974,612974,\N,1.01,1.01,
Italy,ITA,12/27/2020,7170,7170,\N,0.01,0.01,
Italy,ITA,12/28/2020,8595,8595,\N,0.01,0.01,
Italy,ITA,12/29/2020,9604,9604,\N,0.02,0.02,
Italy,ITA,12/30/2020,14332,14332,\N,0.02,0.02,
Italy,ITA,12/31/2020,39809,39809,\N,0.07,0.07,
Italy,ITA,2/1/2021,2102227,1380977,721250,3.48,2.28,1.19
Italy,ITA,2/10/2021,2827545,1557855,1269690,4.68,2.58,2.1
Italy,ITA,2/11/2021,2901915,1613080,1288835,4.8,2.67,2.13
Italy,ITA,2/12/2021,2975372,1671554,1303818,4.92,2.76,2.16
Italy,ITA,2/13/2021,3027862,1717523,1310339,5.01,2.84,2.17
Italy,ITA,2/14/2021,3057207,1744395,1312812,5.06,2.89,2.17
Italy,ITA,2/15/2021,3119757,1801174,1318583,5.16,2.98,2.18
Italy,ITA,2/16/2021,3190684,1866167,1324517,5.28,3.09,2.19
Italy,ITA,2/17/2021,3270469,1936728,1333741,5.41,3.2,2.21
Italy,ITA,2/18/2021,3359845,2018424,1341421,5.56,3.34,2.22
Italy,ITA,2/19/2021,3451980,2104364,1347616,5.71,3.48,2.23
Italy,ITA,2/2/2021,2190013,1387322,802691,3.62,2.29,1.33
Italy,ITA,2/20/2021,3529730,2177972,1351758,5.84,3.6,2.24
Italy,ITA,2/21/2021,3580574,2226704,1353870,5.92,3.68,2.24
Italy,ITA,2/22/2021,3685852,2326754,1359098,6.1,3.85,2.25
Italy,ITA,2/23/2021,3792190,2427899,1364291,6.27,4.02,2.26
Italy,ITA,2/24/2021,3914155,2541965,1372190,6.47,4.2,2.27
Italy,ITA,2/25/2021,4042290,2658220,1384070,6.69,4.4,2.29
Italy,ITA,2/26/2021,4178584,2779817,1398767,6.91,4.6,2.31
Italy,ITA,2/27/2021,4304793,2894284,1410509,7.12,4.79,2.33
Italy,ITA,2/28/2021,4382748,2964101,1418647,7.25,4.9,2.35
Italy,ITA,2/3/2021,2289439,1396538,892901,3.79,2.31,1.48
Italy,ITA,2/4/2021,2396632,1409855,986777,3.96,2.33,1.63
Italy,ITA,2/5/2021,2503590,1427707,1075883,4.14,2.36,1.78
Italy,ITA,2/6/2021,2580440,1442366,1138074,4.27,2.39,1.88
Italy,ITA,2/7/2021,2622082,1451530,1170552,4.34,2.4,1.94
Italy,ITA,2/8/2021,2688593,1478350,1210243,4.45,2.45,2
Italy,ITA,2/9/2021,2755087,1512930,1242157,4.56,2.5,2.05
Italy,ITA,3/1/2021,4517958,3074960,1442998,7.47,5.09,2.39
Italy,ITA,3/10/2021,6119750,4294973,1824777,10.12,7.1,3.02
Italy,ITA,3/11/2021,6338605,4454758,1883847,10.48,7.37,3.12
Italy,ITA,3/12/2021,6546977,4602382,1944595,10.83,7.61,3.22
Italy,ITA,3/13/2021,6722415,4729573,1992842,11.12,7.82,3.3
Italy,ITA,3/14/2021,6827773,4801775,2025998,11.29,7.94,3.35
Italy,ITA,3/15/2021,6998493,4902481,2096012,11.58,8.11,3.47
Italy,ITA,3/16/2021,7138503,4970695,2167808,11.81,8.22,3.59
Italy,ITA,3/17/2021,7303520,5055323,2248197,12.08,8.36,3.72
Italy,ITA,3/18/2021,7466584,5139399,2327185,12.35,8.5,3.85
Italy,ITA,3/19/2021,7641170,5235829,2405341,12.64,8.66,3.98
Italy,ITA,3/2/2021,4678174,3204590,1473584,7.74,5.3,2.44
Italy,ITA,3/20/2021,7815189,5347976,2467213,12.93,8.85,4.08
Italy,ITA,3/21/2021,7944527,5432128,2512399,13.14,8.98,4.16
Italy,ITA,3/22/2021,8136137,5558338,2577799,13.46,9.19,4.26
Italy,ITA,3/23/2021,8356952,5708377,2648575,13.82,9.44,4.38
Italy,ITA,3/24/2021,8608250,5874600,2733650,14.24,9.72,4.52
Italy,ITA,3/25/2021,8871728,6055257,2816471,14.67,10.02,4.66
Italy,ITA,3/26/2021,9136851,6242843,2894008,15.11,10.33,4.79
Italy,ITA,3/27/2021,9375091,6414646,2960445,15.51,10.61,4.9
Italy,ITA,3/28/2021,9536746,6536003,3000743,15.77,10.81,4.96
Italy,ITA,3/29/2021,9775307,6708703,3066604,16.17,11.1,5.07
Italy,ITA,3/3/2021,4863575,3348187,1515388,8.04,5.54,2.51
Italy,ITA,3/30/2021,10038737,6896976,3141761,16.6,11.41,5.2
Italy,ITA,3/31/2021,10338894,7107013,3231881,17.1,11.75,5.35
Italy,ITA,3/4/2021,5059023,3496568,1562455,8.37,5.78,2.58
Italy,ITA,3/5/2021,5261947,3647514,1614433,8.7,6.03,2.67
Italy,ITA,3/6/2021,5437966,3784648,1653318,8.99,6.26,2.73
Italy,ITA,3/7/2021,5538925,3865582,1673343,9.16,6.39,2.77
Italy,ITA,3/8/2021,5717195,3996509,1720686,9.46,6.61,2.85
Italy,ITA,3/9/2021,5908161,4138094,1770067,9.77,6.84,2.93
Italy,ITA,4/1/2021,10620525,7299376,3321149,17.57,12.07,5.49
Italy,ITA,4/10/2021,12966245,9052014,3914231,21.45,14.97,6.47
Italy,ITA,4/11/2021,13166286,9211015,3955271,21.78,15.23,6.54
Italy,ITA,4/12/2021,13430172,9413225,4016947,22.21,15.57,6.64
Italy,ITA,4/13/2021,13714993,9631442,4083551,22.68,15.93,6.75
Italy,ITA,4/14/2021,14031194,9868801,4162393,23.21,16.32,6.88
Italy,ITA,4/15/2021,14375065,10115219,4259846,23.78,16.73,7.05
Italy,ITA,4/16/2021,14749265,10391342,4357923,24.39,17.19,7.21
Italy,ITA,4/17/2021,15100680,10661083,4439597,24.98,17.63,7.34
Italy,ITA,4/18/2021,15340264,10847162,4493102,25.37,17.94,7.43
Italy,ITA,4/19/2021,15646629,11066607,4580022,25.88,18.3,7.58
Italy,ITA,4/2/2021,10898500,7498902,3399598,18.03,12.4,5.62
Italy,ITA,4/20/2021,15974831,11298669,4676162,26.42,18.69,7.73
Italy,ITA,4/21/2021,16341290,11548388,4792902,27.03,19.1,7.93
Italy,ITA,4/22/2021,16728118,11804083,4924322,27.67,19.52,8.14
Italy,ITA,4/23/2021,17115465,12068426,5047860,28.31,19.96,8.35
Italy,ITA,4/24/2021,17473753,12320914,5156388,28.9,20.38,8.53
Italy,ITA,4/3/2021,11125883,7666361,3459522,18.4,12.68,5.72
Italy,ITA,4/4/2021,11221865,7741969,3479896,18.56,12.8,5.76
Italy,ITA,4/5/2021,11391711,7874167,3517544,18.84,13.02,5.82
Italy,ITA,4/6/2021,11671615,8079474,3592141,19.3,13.36,5.94
Italy,ITA,4/7/2021,11990706,8312912,3677794,19.83,13.75,6.08
Italy,ITA,4/8/2021,12320515,8555266,3765249,20.38,14.15,6.23
Italy,ITA,4/9/2021,12650467,8804142,3846325,20.92,14.56,6.36
Jamaica,JAM,3/10/2021,\N,\N,\N,,,
Jamaica,JAM,3/11/2021,\N,\N,\N,,,
Jamaica,JAM,3/12/2021,\N,\N,\N,,,
Jamaica,JAM,3/13/2021,\N,\N,\N,,,
Jamaica,JAM,3/14/2021,12099,12099,\N,0.41,0.41,
Jamaica,JAM,3/15/2021,\N,\N,\N,,,
Jamaica,JAM,3/16/2021,16096,16096,\N,0.54,0.54,
Jamaica,JAM,3/17/2021,\N,\N,\N,,,
Jamaica,JAM,3/18/2021,\N,\N,\N,,,
Jamaica,JAM,3/19/2021,\N,\N,\N,,,
Jamaica,JAM,3/20/2021,\N,\N,\N,,,
Jamaica,JAM,3/21/2021,\N,\N,\N,,,
Jamaica,JAM,3/22/2021,\N,\N,\N,,,
Jamaica,JAM,3/23/2021,\N,\N,\N,,,
Jamaica,JAM,3/24/2021,\N,\N,\N,,,
Jamaica,JAM,3/25/2021,33000,33000,\N,1.11,1.11,
Jamaica,JAM,3/26/2021,\N,\N,\N,,,
Jamaica,JAM,3/27/2021,\N,\N,\N,,,
Jamaica,JAM,3/28/2021,\N,\N,\N,,,
Jamaica,JAM,3/29/2021,\N,\N,\N,,,
Jamaica,JAM,3/30/2021,\N,\N,\N,,,
Jamaica,JAM,3/31/2021,\N,\N,\N,,,
Jamaica,JAM,3/9/2021,0,0,\N,0,0,
Jamaica,JAM,4/1/2021,41901,41901,\N,1.42,1.42,
Jamaica,JAM,4/10/2021,\N,\N,\N,,,
Jamaica,JAM,4/11/2021,\N,\N,\N,,,
Jamaica,JAM,4/12/2021,\N,\N,\N,,,
Jamaica,JAM,4/13/2021,135473,135473,\N,4.57,4.57,
Jamaica,JAM,4/2/2021,\N,\N,\N,,,
Jamaica,JAM,4/3/2021,\N,\N,\N,,,
Jamaica,JAM,4/4/2021,\N,\N,\N,,,
Jamaica,JAM,4/5/2021,\N,\N,\N,,,
Jamaica,JAM,4/6/2021,43944,43944,\N,1.48,1.48,
Jamaica,JAM,4/7/2021,47728,47728,\N,1.61,1.61,
Jamaica,JAM,4/8/2021,\N,\N,\N,,,
Jamaica,JAM,4/9/2021,\N,\N,\N,,,
Japan,JPN,2/17/2021,125,125,\N,0,0,
Japan,JPN,2/18/2021,611,611,\N,0,0,
Japan,JPN,2/19/2021,5039,5039,\N,0,0,
Japan,JPN,2/20/2021,\N,\N,\N,,,
Japan,JPN,2/21/2021,\N,\N,\N,,,
Japan,JPN,2/22/2021,11934,11934,\N,0.01,0.01,
Japan,JPN,2/23/2021,\N,\N,\N,,,
Japan,JPN,2/24/2021,17888,17888,\N,0.01,0.01,
Japan,JPN,2/25/2021,21896,21896,\N,0.02,0.02,
Japan,JPN,2/26/2021,28530,28530,\N,0.02,0.02,
Japan,JPN,2/27/2021,\N,\N,\N,,,
Japan,JPN,2/28/2021,\N,\N,\N,,,
Japan,JPN,3/1/2021,31785,31785,\N,0.03,0.03,
Japan,JPN,3/10/2021,148950,148915,35,0.12,0.12,0
Japan,JPN,3/11/2021,181184,180741,443,0.14,0.14,0
Japan,JPN,3/12/2021,230542,227194,3348,0.18,0.18,0
Japan,JPN,3/13/2021,\N,\N,\N,,,
Japan,JPN,3/14/2021,\N,\N,\N,,,
Japan,JPN,3/15/2021,290275,282398,7877,0.23,0.22,0.01
Japan,JPN,3/16/2021,359191,349844,9347,0.28,0.28,0.01
Japan,JPN,3/17/2021,437485,423196,14289,0.35,0.33,0.01
Japan,JPN,3/18/2021,508702,490413,18289,0.4,0.39,0.01
Japan,JPN,3/19/2021,578835,553454,25381,0.46,0.44,0.02
Japan,JPN,3/2/2021,34772,34772,\N,0.03,0.03,
Japan,JPN,3/20/2021,\N,\N,\N,,,
Japan,JPN,3/21/2021,\N,\N,\N,,,
Japan,JPN,3/22/2021,652698,623569,29129,0.52,0.49,0.02
Japan,JPN,3/23/2021,699126,667370,31756,0.55,0.53,0.03
Japan,JPN,3/24/2021,741180,706101,35079,0.59,0.56,0.03
Japan,JPN,3/25/2021,775122,737672,37450,0.61,0.58,0.03
Japan,JPN,3/26/2021,822869,781665,41204,0.65,0.62,0.03
Japan,JPN,3/27/2021,\N,\N,\N,,,
Japan,JPN,3/28/2021,\N,\N,\N,,,
Japan,JPN,3/29/2021,890662,825704,64958,0.7,0.65,0.05
Japan,JPN,3/3/2021,37303,37303,\N,0.03,0.03,
Japan,JPN,3/30/2021,949731,852946,96785,0.75,0.67,0.08
Japan,JPN,3/31/2021,1002739,877159,125580,0.79,0.69,0.1
Japan,JPN,3/4/2021,39174,39174,\N,0.03,0.03,
Japan,JPN,3/5/2021,46469,46469,\N,0.04,0.04,
Japan,JPN,3/6/2021,\N,\N,\N,,,
Japan,JPN,3/7/2021,\N,\N,\N,,,
Japan,JPN,3/8/2021,70796,70796,\N,0.06,0.06,
Japan,JPN,3/9/2021,107558,107558,\N,0.09,0.09,
Japan,JPN,4/1/2021,1050112,893315,156797,0.83,0.71,0.12
Japan,JPN,4/10/2021,\N,\N,\N,,,
Japan,JPN,4/11/2021,\N,\N,\N,,,
Japan,JPN,4/12/2021,1690592,\N,\N,1.34,,
Japan,JPN,4/13/2021,1746181,1145186,600995,1.38,0.91,0.48
Japan,JPN,4/14/2021,1799048,1156626,642422,1.42,0.91,0.51
Japan,JPN,4/15/2021,1853729,1175324,678405,1.47,0.93,0.54
Japan,JPN,4/16/2021,\N,\N,\N,,,
Japan,JPN,4/17/2021,\N,\N,\N,,,
Japan,JPN,4/18/2021,1930111,1211715,718396,1.53,0.96,0.57
Japan,JPN,4/19/2021,2054880,1282177,772703,1.62,1.01,0.61
Japan,JPN,4/2/2021,1096698,913341,183357,0.87,0.72,0.14
Japan,JPN,4/20/2021,2190413,1389913,800500,1.73,1.1,0.63
Japan,JPN,4/21/2021,2354383,1527187,827196,1.86,1.21,0.65
Japan,JPN,4/22/2021,2517045,1667994,849051,1.99,1.32,0.67
Japan,JPN,4/3/2021,\N,\N,\N,,,
Japan,JPN,4/4/2021,\N,\N,\N,,,
Japan,JPN,4/5/2021,1196884,956638,240246,0.95,0.76,0.19
Japan,JPN,4/6/2021,1288566,996058,292508,1.02,0.79,0.23
Japan,JPN,4/7/2021,1393108,1036429,356679,1.1,0.82,0.28
Japan,JPN,4/8/2021,1487606,1066385,421221,1.18,0.84,0.33
Japan,JPN,4/9/2021,1592517,1101698,490819,1.26,0.87,0.39
Jersey,JEY,1/24/2021,11385,8334,3051,11.26,8.25,3.02
Jersey,JEY,1/25/2021,\N,\N,\N,,,
Jersey,JEY,1/26/2021,\N,\N,\N,,,
Jersey,JEY,1/27/2021,\N,\N,\N,,,
Jersey,JEY,1/28/2021,\N,\N,\N,,,
Jersey,JEY,1/29/2021,\N,\N,\N,,,
Jersey,JEY,1/30/2021,\N,\N,\N,,,
Jersey,JEY,1/31/2021,14838,11707,3131,14.68,11.58,3.1
Jersey,JEY,2/1/2021,\N,\N,\N,,,
Jersey,JEY,2/10/2021,\N,\N,\N,,,
Jersey,JEY,2/11/2021,\N,\N,\N,,,
Jersey,JEY,2/12/2021,\N,\N,\N,,,
Jersey,JEY,2/13/2021,\N,\N,\N,,,
Jersey,JEY,2/14/2021,25952,22696,3256,25.68,22.46,3.22
Jersey,JEY,2/15/2021,\N,\N,\N,,,
Jersey,JEY,2/16/2021,\N,\N,\N,,,
Jersey,JEY,2/17/2021,\N,\N,\N,,,
Jersey,JEY,2/18/2021,\N,\N,\N,,,
Jersey,JEY,2/19/2021,\N,\N,\N,,,
Jersey,JEY,2/2/2021,\N,\N,\N,,,
Jersey,JEY,2/20/2021,\N,\N,\N,,,
Jersey,JEY,2/21/2021,29312,26025,3287,29,25.75,3.25
Jersey,JEY,2/22/2021,\N,\N,\N,,,
Jersey,JEY,2/23/2021,\N,\N,\N,,,
Jersey,JEY,2/24/2021,\N,\N,\N,,,
Jersey,JEY,2/25/2021,\N,\N,\N,,,
Jersey,JEY,2/26/2021,\N,\N,\N,,,
Jersey,JEY,2/27/2021,\N,\N,\N,,,
Jersey,JEY,2/28/2021,33511,30191,3320,33.16,29.87,3.28
Jersey,JEY,2/3/2021,\N,\N,\N,,,
Jersey,JEY,2/4/2021,\N,\N,\N,,,
Jersey,JEY,2/5/2021,\N,\N,\N,,,
Jersey,JEY,2/6/2021,\N,\N,\N,,,
Jersey,JEY,2/7/2021,21007,17829,3178,20.78,17.64,3.14
Jersey,JEY,2/8/2021,\N,\N,\N,,,
Jersey,JEY,2/9/2021,\N,\N,\N,,,
Jersey,JEY,3/1/2021,\N,\N,\N,,,
Jersey,JEY,3/10/2021,42231,38073,4158,41.78,37.67,4.11
Jersey,JEY,3/11/2021,\N,\N,\N,,,
Jersey,JEY,3/12/2021,\N,\N,\N,,,
Jersey,JEY,3/13/2021,\N,\N,\N,,,
Jersey,JEY,3/14/2021,45758,40137,5621,45.27,39.71,5.56
Jersey,JEY,3/15/2021,\N,\N,\N,,,
Jersey,JEY,3/16/2021,\N,\N,\N,,,
Jersey,JEY,3/17/2021,48732,41741,6991,48.21,41.3,6.92
Jersey,JEY,3/18/2021,\N,\N,\N,,,
Jersey,JEY,3/19/2021,\N,\N,\N,,,
Jersey,JEY,3/2/2021,\N,\N,\N,,,
Jersey,JEY,3/20/2021,\N,\N,\N,,,
Jersey,JEY,3/21/2021,52265,43136,9129,51.71,42.68,9.03
Jersey,JEY,3/22/2021,\N,\N,\N,,,
Jersey,JEY,3/23/2021,\N,\N,\N,,,
Jersey,JEY,3/24/2021,55114,43630,11484,54.53,43.17,11.36
Jersey,JEY,3/25/2021,\N,\N,\N,,,
Jersey,JEY,3/26/2021,\N,\N,\N,,,
Jersey,JEY,3/27/2021,\N,\N,\N,,,
Jersey,JEY,3/28/2021,59132,44318,14814,58.5,43.85,14.66
Jersey,JEY,3/29/2021,\N,\N,\N,,,
Jersey,JEY,3/3/2021,\N,\N,\N,,,
Jersey,JEY,3/30/2021,\N,\N,\N,,,
Jersey,JEY,3/31/2021,62126,44526,17600,61.47,44.05,17.41
Jersey,JEY,3/4/2021,\N,\N,\N,,,
Jersey,JEY,3/5/2021,\N,\N,\N,,,
Jersey,JEY,3/6/2021,\N,\N,\N,,,
Jersey,JEY,3/7/2021,39428,36049,3379,39.01,35.67,3.34
Jersey,JEY,3/8/2021,\N,\N,\N,,,
Jersey,JEY,3/9/2021,\N,\N,\N,,,
Jersey,JEY,4/1/2021,\N,\N,\N,,,
Jersey,JEY,4/10/2021,\N,\N,\N,,,
Jersey,JEY,4/11/2021,70859,45585,25274,70.11,45.1,25.01
Jersey,JEY,4/12/2021,\N,\N,\N,,,
Jersey,JEY,4/13/2021,\N,\N,\N,,,
Jersey,JEY,4/14/2021,73426,47673,25753,72.65,47.17,25.48
Jersey,JEY,4/15/2021,\N,\N,\N,,,
Jersey,JEY,4/16/2021,\N,\N,\N,,,
Jersey,JEY,4/17/2021,\N,\N,\N,,,
Jersey,JEY,4/18/2021,77185,49413,27772,76.37,48.89,27.48
Jersey,JEY,4/2/2021,\N,\N,\N,,,
Jersey,JEY,4/3/2021,\N,\N,\N,,,
Jersey,JEY,4/4/2021,67760,44981,22779,67.04,44.5,22.54
Jersey,JEY,4/5/2021,\N,\N,\N,,,
Jersey,JEY,4/6/2021,\N,\N,\N,,,
Jersey,JEY,4/7/2021,68095,45046,23049,67.37,44.57,22.8
Jersey,JEY,4/8/2021,\N,\N,\N,,,
Jersey,JEY,4/9/2021,\N,\N,\N,,,
Jordan,JOR,1/12/2021,0,0,\N,0,0,
Jordan,JOR,1/13/2021,\N,\N,\N,,,
Jordan,JOR,1/14/2021,\N,\N,\N,,,
Jordan,JOR,1/15/2021,\N,\N,\N,,,
Jordan,JOR,1/16/2021,\N,\N,\N,,,
Jordan,JOR,1/17/2021,\N,\N,\N,,,
Jordan,JOR,1/18/2021,\N,\N,\N,,,
Jordan,JOR,1/19/2021,\N,\N,\N,,,
Jordan,JOR,1/20/2021,\N,\N,\N,,,
Jordan,JOR,1/21/2021,\N,\N,\N,,,
Jordan,JOR,1/22/2021,\N,\N,\N,,,
Jordan,JOR,1/23/2021,30000,30000,\N,0.29,0.29,
Jordan,JOR,1/24/2021,\N,\N,\N,,,
Jordan,JOR,1/25/2021,\N,\N,\N,,,
Jordan,JOR,1/26/2021,\N,\N,\N,,,
Jordan,JOR,1/27/2021,\N,\N,\N,,,
Jordan,JOR,1/28/2021,\N,\N,\N,,,
Jordan,JOR,1/29/2021,\N,\N,\N,,,
Jordan,JOR,1/30/2021,\N,\N,\N,,,
Jordan,JOR,1/31/2021,40000,40000,\N,0.39,0.39,
Jordan,JOR,2/1/2021,\N,\N,\N,,,
Jordan,JOR,2/10/2021,\N,\N,\N,,,
Jordan,JOR,2/11/2021,\N,\N,\N,,,
Jordan,JOR,2/12/2021,\N,\N,\N,,,
Jordan,JOR,2/13/2021,\N,\N,\N,,,
Jordan,JOR,2/14/2021,\N,\N,\N,,,
Jordan,JOR,2/15/2021,\N,\N,\N,,,
Jordan,JOR,2/16/2021,\N,\N,\N,,,
Jordan,JOR,2/17/2021,\N,\N,\N,,,
Jordan,JOR,2/18/2021,\N,\N,\N,,,
Jordan,JOR,2/19/2021,\N,\N,\N,,,
Jordan,JOR,2/2/2021,\N,\N,\N,,,
Jordan,JOR,2/20/2021,\N,\N,\N,,,
Jordan,JOR,2/21/2021,\N,\N,\N,,,
Jordan,JOR,2/22/2021,80000,50000,30000,0.78,0.49,0.29
Jordan,JOR,2/23/2021,\N,\N,\N,,,
Jordan,JOR,2/24/2021,\N,\N,\N,,,
Jordan,JOR,2/25/2021,150000,\N,\N,1.47,,
Jordan,JOR,2/26/2021,\N,\N,\N,,,
Jordan,JOR,2/27/2021,\N,\N,\N,,,
Jordan,JOR,2/28/2021,\N,\N,\N,,,
Jordan,JOR,2/3/2021,\N,\N,\N,,,
Jordan,JOR,2/4/2021,\N,\N,\N,,,
Jordan,JOR,2/5/2021,\N,\N,\N,,,
Jordan,JOR,2/6/2021,\N,\N,\N,,,
Jordan,JOR,2/7/2021,\N,\N,\N,,,
Jordan,JOR,2/8/2021,\N,\N,\N,,,
